name,desc
BREZA CUP 2007 / 2008 ,06 Losované dvojice 
OCTATHLON SUPER CUP 2007 / 2008 ,05 Vojna stredov 
BREZA CUP 2007 / 2008 ,05 Losované dvojice 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,03 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,03 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,03 Penalty (Forward shoot-out) 
OCTATHLON SUPER CUP 2007 / 2008 ,04 2 Ball rollerball 
BREZA CUP 2007 / 2008 ,04 Losované dvojice 
BREZA CUP 2007 / 2008 ,03 Losované dvojice 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,02 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,02 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,02 Vojna brankárov (Goalie war) 
OCTATHLON SUPER CUP 2007 / 2008 ,03 Losované dvojice 
BREZA CUP 2007 / 2008 ,02 Losované dvojice 
OCTATHLON SUPER CUP 2007 / 2008 ,02 Dvojice 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,01 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,01 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2007/08 ,01 2 Ball rollerball 
BREZA CUP 2007 / 2008 ,01 Losované dvojice 
OCTATHLON SUPER CUP 2007 / 2008 ,01 Penalty 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,05 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,05 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,04 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,04 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,04 Losovaný 2 Ball (2 BALL D.Y.P.) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,03 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,03 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,02 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,02 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,02 Penalty (Forward shoot-out) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,01 Dvojice (Open doubles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,01 Jednotlivci (Open singles) 
PREŠOVSKÝ KRAJSKÝ POHÁR 2006/07 ,01 Vojna brankárov (Goalie war) 
KE_ROSENGART CUP 2021/22_OS,Open jednotivci
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22_OS,Open jednotivci
KE_ROSENGART CUP 2021/22_OS,Open jednotivci
KE_ROSENGART SUMMER CUP 2021_DYP,Losované dvojice
KE_ROSENGART SUMMER CUP 2021_DYP,Losované dvojice
KE_ROSENGART SUMMER CUP 2021_DYP,Losované dvojice
KE_ROSENGART SUMMER CUP 2021_DYP,Losované dvojice
KE_ROSENGART SUMMER CUP 2021_OS,Open jednotlivci
KE_ROSENGART SUMMER CUP 2021_OS,Open jednotlivci
KE_ROSENGART SUMMER CUP 2021_OS,Open jednotlivci
KE_ROSENGART SUMMER CUP 2021_OS,Open jednotlivci
KE_ROSENGART CUP 2019/20,16_Losované dvojice
KE_ROSENGART CUP 2019/20_OS,15_Open jednotlivci
KE_ROSENGART CUP 2019/20_OS,14_Open jednotlivci
KE_ROSENGART CUP 2019/20_OS,13_Open jednotlivci
KE_ROSENGART CUP 2019/20,12_Losované dvojice
KE_ROSENGART CUP 2019/20,11_Losované dvojice
KE_ROSENGART CUP 2019/20_OS,10_Open jednotlivci
KE_ROSENGART CUP 2019/20_OS,09_Open jednotlivci
KE_ROSENGART CUP 2019/20,08_Losované dvojice
KE_ROSENGART CUP 2019/20_OS,07_Open jednotlivci
KE_ROSENGART CUP 2019/20,06_Losované dvojice
KE_ROSENGART CUP 2019/20,05_Losované dvojice
MKE_WS 2019/20,Ženy jednotlivci
MKE_OS 2019/20,Open jednotlivci
MKE_OD 2019/20,Open dvojice
MAJSTROVSTVÁ KOŠÍC_AM 2019/20,Amatérske dvojice
KE_ROSENGART CUP 2019/20,04_Losované dvojice
KE_ROSENGART CUP 2019/20_OS,03_Open jednotlivci
KE_ROSENGART CUP 2019/20_OS,02_Open jednotlivci
KE_ROSENGART CUP 2019/20,01_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,19_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,18_Losované dvojice
KE_ROSENGART CUP 2018/19_OS,17_Jednotlivci
KE_ROSENGART CUP 2018/19_DYP,16_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,15_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,14_Losované dvojice
MAJSTROVSTVÁ KOŠÍC_OS 2018/19,06_Open jednotlivci
MAJSTROVSTVÁ KOŠÍC_AM 2018/19,06_Amatérske dvojice
SLOVENSKÝ POHÁR KLUBOV 2018/19,06_Košický kraj
MAJSTROVSTVÁ KOŠÍC_OD 2018/19,06_Open dvojice
KE_ROSENGART CUP 2018/19_DYP,13_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,12_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,11_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,10_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,09_Open dvojice
KE_ROSENGART CUP 2018/19_DYP,08_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,07_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,06_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,05_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,04_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,03_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,02_Losované dvojice
KE_ROSENGART CUP 2018/19_DYP,01_Losované dvojice
KE_ROSENGART CUP 2017/18,18_Losované dvojice
KE_ROSENGART CUP 2017/18,17_Losované dvojice
KE_ROSENGART CUP 2017/18,16_Losované dvojice
KE_ROSENGART CUP 2017/18,15_Losované dvojice
KE_ROSENGART CUP 2017/18,14_Losované dvojice
MAJSTROVSTVÁ KOŠÍC_OD 2017/18,06_Open dvojice
MAJSTROVSTVÁ KOŠÍC_AM 20171/8,06_Amatérske dvojice
MAJSTROVSTVÁ KOŠÍC_OS 2017/18,06_Open singles
KE_ROSENGART CUP 2017/18,13_Losované dvojice
KE_ROSENGART CUP 2017/18,12_Losované dvojice
KE_ROSENGART CUP 2017/18,11_Losované dvojice
KE_ROSENGART CUP 2017/18,10_Losované dvojice
KE_ROSENGART CUP 2017/18,09_Losované dvojice
KE_ROSENGART CUP 2017/18,08_Open dvojice
KE_ROSENGART CUP 2017/18,07_Losované dvojice
KE_ROSENGART CUP 2017/18,06_Losované dvojice
KE_ROSENGART CUP 2017/18,05_Losované dvojice
KE_ROSENGART CUP 2017/18,04_Losované dvojice
KE_ROSENGART CUP 2017/18,03_Losované dvojice
KE_ROSENGART CUP 2017/18,02_Losované dvojice
KE_ROSENGART CUP 2017/18,01_Losované dvojice
STARÉ ČASY CUP 2016/17,03_Open dvojice
KE_ROSENGART CUP 2016/17 OS (X),15_Open jednotlivci
TARANTINO CUP 2016/17,05_Open dvojice
KE_ROSENGART CUP 2016/17 DYP (X),16_Losované dvojice
STARÉ ČASY CUP 2016/17,02_Open dvojice
KE_ROSENGART CUP 2016/17 DYP,15_Losované dvojice
KE_ROSENGART CUP 2016/17 DYP,14_Open dvojice
TARANTINO CUP 2016/17,04_Open dvojice
KE_ROSENGART CUP 2016/17 DYP,13_Open dvojice
KE_ROSENGART CUP 2016/17 DYP,12_Open dvojice
STARÉ ČASY CUP 2016/17,01_Open dvojice
KE_ROSENGART CUP 2016/17 DYP,11_Open dvojice
TARANTINO CUP 2016/17,03_Open dvojice
KE_ROSENGART CUP 2016/17 DYP,10_Losované dvojice
KE_ROSENGART CUP 2016/17 DYP,09_Losované dvojice
MAJSTROVSTVÁ KOŠÍC_AM 2016/17,04_Amatérske dvojice
MAJSTROVSTVÁ KOŠÍC_OD 2016/17,04_Open doubles
MAJSTROVSTVÁ KOŠÍC_OS 2016/17,04_Open jednotlivci
KE_ROSENGART CUP 2016/17 DYP,08_Losované dvojice
KE_ROSENGART CUP 2016/17 DYP,07_Open dvojice
KE_ROSENGART CUP 2016/17 DYP,06_Losované dvojice
KE_ROSENGART CUP 2016/17 DYP,05_Losované dvojice (241116)
KE_ROSENGART CUP 2016/17 DYP,04_Losované dvojice
KE_ROSENGART CUP 2016/17 DYP,03_Losované dvojice
TARANTINO CUP 2016/17,02_Open dvojice
KE_ROSENGART CUP 2016/17 DYP,02_Losované dvojice
KE_ROSENGART CUP 2016/17 DYP,01_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,15_Losovan? dvojice
KE_ROSENGART CUP 2015/16 DYP,14_Open dvojice
KE_ROSENGART CUP 2015/16 DYP,13_Losované dvojice Pro/Am
KE_ROSENGART CUP 2015/16 DYP,12_Open dvojice
KE_ROSENGART CUP 2015/16 DYP,11_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,10_Open dvojice
KE_ROSENGART CUP 2015/16 DYP,09_Losované dvojice
MAJSTROVSTVÁ KOŠÍC_OD 2015/16,05_Open dvojice
MAJSTROVSTVÁ KOŠÍC_AM 2015/16,05_Amatérske dvojice
MAJSTROVSTVÁ KOŠÍC_OS 2015/16,05_Open jednotlivci
KE_ROSENGART CUP 2015/16 DYP,08_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,07_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,06_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,05_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,04_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,03_Losované dvojice
KE_ROSENGART CUP 2015/16 DYP,02_Losované dvojice
KE_ROSENGART CUP 2015/16 DYPx,Losované dvojice v KERE (nebodované)
KE_ROSENGART CUP 2015/16 DYP,01_Losované dvojice
KE_RELAX SUMMER CUP 2015_DYP,08_Losované dvojice
KE_RELAX SUMMER CUP 2015_DYP,07_Losované dvojice
KE_RELAX SUMMER CUP 2015_DYP,06_Losované dvojice
KE_RELAX SUMMER CUP 2015_DYP,05_Losované dvojice
KE_RELAX SUMMER CUP 2015_OS,04_Jednotlivci
KE_RELAX SUMMER CUP 2015_DYP,03_Losované dvojice
KE_RELAX SUMMER CUP 2015_DYP,02_Losované dvojice
KE_RELAX SUMMER CUP 2015_DYP,01_Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OD,04 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OS,04 Jednotlivci (Open singles)
KE_ROSENGART CUP 2014/15 DYP,16_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,15_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,14_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,13_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,12_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,11_Losované dvojice
MAJSTROVSTVÁ KOŠÍC_OD 2014/15,06_Open doubles
MAJSTROVSTVÁ KOŠÍC_FD 2014/15,06_Amatérske dvojice
MAJSTROVSTVÁ KOŠÍC_OS 2014/15,06_Open singles
KE_ROSENGART CUP 2014/15 DYP,10_Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OD,03 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OS,03 Jednotlivci (Open singles)
KE_ROSENGART CUP 2014/15 DYP,09_Losované dvojice
KE_ROSENGART CUP 2014/15_OS,08_Jednotlivci
KE_ROSENGART CUP 2014/15 DYP,07_Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OD,02 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OS,02 Jednotlivci (Open singles)
KE_ROSENGART CUP 2014/15 DYP_(X),X-Mas Relax Cup
KE_ROSENGART CUP 2014/15_OS,06_Jednotlivci
KE_ROSENGART CUP 2014/15 DYP_(X),05_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,04_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,03_Losované dvojice
KE_ROSENGART CUP 2014/15 DYP,02_Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OD,01 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2014/15_OS,01 Jednotlivci (Open singles)
KE_ROSENGART CUP 2014/15 DYP,01_Losované dvojice
KE_RELAX LETO CUP 2014,08 Pro/Am Losované dvojice
KE_RELAX LETO CUP 2014,07 Pro/Am Losované dvojice
KE_RELAX LETO CUP 2014,06 Pro/Am Losované dvojice
KE_RELAX LETO CUP 2014,05 Pro/Am Losované dvojice
KE_RELAX LETO CUP 2014,04 Pro/Am Losované dvojice
KE_RELAX LETO CUP 2014,03 Pro/Am Losované dvojice
KE_RELAX LETO CUP 2014,02 Pro/Am Losované dvojice
KE_RELAX LETO CUP 2014,01 Pro/Am Losované dvojice
KE_ROSENGART CUP 2013/14 OD,12 Open doubles
MAJSTROVSTVÁ KOŠÍC_OD 2013/14,08 Open doubles
MAJSTROVSTVÁ KOŠÍC_FD 2013/14,08 Amatérske dvojice
MAJSTROVSTVÁ KOŠÍC_OS 2013/14,08 Open singles
KE_ROSENGART CUP 2013/14 OD,10 Open doubles
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,04 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,04 Jednotlivci (Open singles)
KE_ROSENGART CUP 2013/14 DYP,09 Losované dvojice
KE_ROSENGART CUP 2013/14 DYP,08 Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,03 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,03 Jednotlivci (Open singles)
KE_ROSENGART CUP 2013/14 OS,07 Jednotlivci
KE_ROSENGART CUP 2013/14 DYP,06 Losované dvojice
KE_ROSENGART CUP 2013/14 DYP,05 Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,02 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,02 Dvojice (Open doubles)
KE_ROSENGART CUP 2013/14 OD,04 Open doubles
KE_ROSENGART CUP 2013/14 OD,03 Open doubles
KE_ROSENGART CUP 2013/14 OD,02 Open doubles
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,01 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2013/14,01 Jednotlivci (Open singles)
KE_ROSENGART CUP 2013/14 OS,01 Open singles
KE_ROSENGART CUP 2013/14 DYP,01 Losované dvojice
SUMMER CUP_PRO/AM DYP 2013/14,01 Pro/Am Losované dvojice
SUMMER CUP_OD 2013/14,01 Open dvojice
KOŠICKÝ ROSENGART CUP 2012/13,12 Dvojice
KOŠICKÝ ROSENGART CUP 2012/13_AD,12 Amatérske dvojice
KOŠICKÝ ROSENGART CUP 2012/13,11 Jednotlivci
Košický turnaj do 21 rokov 2012/13,05 Dvojice do 21 rokov
KOŠICKÝ ROSENGART CUP 2012/13,10 Losované dvojice
KOŠICKÝ ROSENGART CUP 2012/13,09 Losované dvojice
KOŠICKÝ ROSENGART CUP 2012/13,08 Jednotlivci
KOŠICKÝ ROSENGART CUP 2012/13,07 Jednotlivci
KOŠICKÝ ROSENGART CUP 2012/13,07 Losované dvojice
KOŠICKÝ ROSENGART CUP 2012/13,06 Losované dvojice
Košický turnaj do 21 rokov 2012/13,04 Dvojice do 21 rokov
KOŠICKÝ ROSENGART CUP 2012/13,05 Veľkončný turnaj
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,04 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,04 Jednotlivci (Open singles)
KOŠICKÝ POHÁR_PRO/AM DYP 2012/13,02 Pro/Am losované dvojice
KOŠICKÝ POHÁR_AMATÉRSKE DVOJICE 2012/13,02 Amatérske dvojice
KOŠICKÝ POHÁR_JEDNOTLIVCI 2012/13,02 Jednotlivci
Košický turnaj do 21 rokov 2012/13,03 Dvojice do 21 rokov
KOŠICKÝ ROSENGART CUP 2012/13,04 Valentínsky turnaj
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,03 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,03 Jednotlivci (Open singles)
KOŠICKÝ ROSENGART CUP 2012/13,03 Losované dvojice
KOŠICKÝ POHÁR_PRO/AM DYP 2012/13,01 Pro/Am losované dvojice
KOŠICKÝ POHÁR_AMATÉRSKE DVOJICE 2012/13,01 Amatérske dvojice
KOŠICKÝ POHÁR_JEDNOTLIVCI 2012/13,01 Jednotlivci
Košický turnaj do 21 rokov 2012/13,02 Dvojice do 21 rokov
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,02 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,02 Jednotlivci (Open singles)
KOŠICKÝ ROSENGART CUP 2012/13,02 Losované dvojice
KOŠICKÝ ROSENGART CUP 2012/13,01 Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,01 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2012/13,01 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,05 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,05 Jednotlivci (Open singles)
KOŠICKÝ POHÁR_PRO/AM DYP 2011 / 2012,01 PRO/AM Losované dvojice
KOŠICKÝ POHÁR_JEDNOTLIVCI 2011/12,01 Jednotlivci
KOŠICKÝ POHÁR_AMATÉRSKE DVOJICE 2011/12,01 Amatérske dvojice
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,04 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,04 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,03 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,03 Jednotlivci (Open singles)
NEBRA X-MASS CUP 2011 / 2012,Losované dvojice
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,02 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,02 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,01 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2011/12,01 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,05 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,05 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,04 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,04 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,03 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,03 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,02 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,02 Jednotlivci (Open singles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,01 Dvojice (Open doubles)
VÝCHODOSLOVENSKÝ KRAJSKÝ POHÁR 2010/11,01 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,05 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,05 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,04 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,04 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,03 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,03 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,02 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,02 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,01 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2009/10,01 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,05 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,05 Jednotlivci (Open singles)
NEBRAKOSKA CUP 2008 / 2009,09 Losované dvojice
NEBRAKOSKA CUP 2008 / 2009,08 Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,04 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,04 Jednotlivci (Open singles)
NEBRAKOSKA CUP 2008 / 2009,07 Losované dvojice
NEBRAKOSKA CUP 2008 / 2009,06 Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,03 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,03 Jednotlivci (Open singles)
NEBRAKOSKA CUP 2008 / 2009,05 Losované dvojice
TREBIŠOV CUP 2008 / 2009,02 Dvojice
NEBRAKOSKA CUP 2008 / 2009,04 Losované dvojice
TREBIŠOV CUP 2008 / 2009,01 Dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,02 Dvojice (Open doubles)
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,02 Jednotlivci (Open singles)
NEBRAKOSKA CUP 2008 / 2009,03 Losované dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,01 Jednotlivci (Open singles)
KOŠICKÝ KRAJSKÝ POHÁR 2008/09,01 Dvojice (Open doubles)
NEBRAKOSKA CUP 2008 / 2009,02 Losované dvojice
NEBRAKOSKA CUP 2008 / 2009,01 Dvojice
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,05 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,05 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,04 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,04 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,03 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,03 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,02 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,02 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,01 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2007/08 ,01 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,05 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,05 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,04 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,04 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,03 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,03 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,02 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,02 Jednotlivci (Open singles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,01 Dvojice (Open doubles) 
KOŠICKÝ KRAJSKÝ POHÁR 2006/07 ,01 Jednotlivci (Open singles) 
SUMMER CHALLENGE 2022_WS,Women singles
SUMMER CHALLENGE 2022_OD,Open dvojice
SUMMER CHALLENGE 2022_WD,Women doubles
SUMMER CHALLENGE 2022_OS,Open singles
SUMMER CHALLENGE 2022_2B,2 Ball rollerball
MSR 2022_DYP,Monster DYP
MSR 2022_GW,Goalie war
MSR 2022_FSO,Forward shoot out
MSR 2022_OD,Open doubles
MSR 2022_CD,Classic doubles
MSR 2022_AD,Amateur doubles
MSR 2022_WS,Women singles
MSR 2022_JS,Junior singles
MSR 2022_JD,Junior doubles
MSR 2022_MD,Mixed doubles
MSR 2022_2BALL,2 Ball rollerball
MSR 2022_OS,Open singles
MSR 2022_AS,Amateur singles
MSR 2022_WD,Women singles
SLOVENSKÝ POHÁR 21/22_WS,Ženy jednotlivci
SLOVENSKÝ POHAR 21/22_OD,Open dvojice
SLOVENSKÝ POHÁR 21/22_AD,Amatérske dvojice
SLOVENSKÝ POHÁR 21/22_OS,Open singles
SLOVENSKÝ POHÁR 21/22_MD,Miešané dvojice
SLOVENSKÝ POHÁR 21/22_WD,Ženy dvojice
SLOVENSKÝ POHÁR 21/22_2B,2 Ball rollerball
BA_ROSENGART CUP 2022/23,Losované dvojice
BA_ROSENGART CUP 2022/23,Losované dvojice
BA_ROSENGART CUP 2021/22,Losované dvojice
BA_ROSENGART CUP 2021/22,Losované dvojice
BA_ROSENGART CUP 2021/22,Losované dvojice
BA_ROSENGART CUP 2021/22,Losované dvojice
BA_ROSENGART CUP 2021/22,Losované dvojice
BA_ROSENGART CUP 2021/22,Losované dvojice
BA_ROSENGART CUP 2021/22,Losované dvojice
TT_ROSENGART CUP 2022/23,Losované dvojice
TT_ROSENGART CUP 2021/22,Losované dvojice
TT_ROSENGART CUP 2021/22,Losované dvojice
TT_ROSENGART CUP 2021/22,Losované dvojice
TT_ROSENGART CUP 2021/22,Losované dvojice
TT_ROSENGART CUP 2021/22_OS,Open jednotlivci
NR_ROSENGART CUP 2021/22,Losované dvojice
SA_ROSENGART CUP 2021/22,Losované dvojice
SA_ROSENGART CUP 2021/22,Losované dvojice
SA_ROSENGART CUP 2021/22_OS,Open jednotivci
SA_ROSENGART CUP 2021/22,Losované dvojice
SA_ROSENGART CUP 2021/22,Losované dvojice
SA_ROSENGART CUP 2021/22_OS,Open jednotlivci
RK_LIPTOVSKÝ POHÁR 2022/23,Open dvojice
RK_LIPTOVSKÝ POHÁR 2022/23_OS,Open jednotlivci
BB_ROSENGART CUP 2021/22_OS,Open jednotlivci
BB_ROSENGART CUP 2021/22,Losované dvojice
BB_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2022/23,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
KE_ROSENGART CUP 2021/22,Losované dvojice
